SecurityCode,companyName,Feb16
531359,SHRIRAM ASSET MANAGEMENT CO.LTD.,353.67
534680,SRG HOUSING FINANCE LTD.,353.02
516016,SHREYANS INDUSTRIES LTD.-$,352.68
500449,HINDUSTAN ORGANIC CHEMICALS LTD.,352.66
532896,MAGNUM VENTURES LTD.,351.23
542852,Vishwaraj Sugar Industries Ltd,350.96
524731,JENBURKT PHARMACEUTICALS LTD.,349.97
500284,LORDS CHLORO ALKALI LTD.,349.26
533543,BROOKS LABORATORIES LTD.,349.21
543264,Nureca Ltd,349.16
539986,Commercial Syn Bags Ltd,348.5
521018,MARAL OVERSEAS LTD.,348.25
541352,Megastar Foods Ltd,348.23
538715,Dhabriya Polywood Ltd,346.38
523586,INDIAN TONERS & DEVELOPERS LTD.-$,345.9
511208,IL&FS INVESTMENT MANAGERS LTD.,345.75
524037,RAMA PHOSPHATES LTD.,345.7
505978,TRITON VALVES LTD.,345.68
523660,WATERBASE LTD.,344.51
522217,GUJARAT APOLLO INDUSTRIES LTD.,344.32
531035,Justride Enterprises Ltd,343.07
532826,RAJ TELEVISION NETWORK LTD.,341.8
504351,EMPOWER INDIA LTD.,340.99
542579,Ashapuri Gold Ornament Ltd,340.98
590104,Nippon India ETF Nifty Next 50 Junior BeES,340.69
532707,DYNEMIC PRODUCTS LTD.,340.4
542437,Anmol India Ltd,338.53
538987,Talbros Engineering Ltd,337.49
539991,Confidence Futuristic Energetech Ltd,337.27
532016,Espire Hospitality Limited,337.24
540396,Manomay Tex India Ltd,336.16
512296,BHAGYANAGAR INDIA LTD.,335.47
539984,Hindusthan Urban Infrastructure Ltd,332.64
521163,ZODIAC CLOTHING CO.LTD.,332.2
500069,Quest Capital Markets Ltd,331.7
532674,BANNARI AMMAN SPINNING MILLS LTD.,331.34
504093,PANASONIC ENERGY INDIA COMPANY LTD.-$,331.24
512437,APOLLO FINVEST (INDIA) LTD.,329.84
542729,DCM Nouvelle Ltd,329.1
540401,Maximus International Ltd,328.88
519003,Modi Naturals Limited,327.17
533676,INDO THAI SECURITIES LTD.,327
532737,EMKAY GLOBAL FINANCIAL SERVICES LTD.,325.92
533329,INDIAN TERRAIN FASHIONS LTD.,325.41
519152,VADILAL ENTERPRISES LTD.,325.22
532673,K.M.SUGAR MILLS LTD.,324.67
539894,Madhav Infra Projects Ltd,324.31
543462,Dev Information Technology Ltd,323.71
543930,Uravi T And Wedge Lamps Ltd,323.46
504258,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,323.1
511724,Baid Finserv Ltd,321.54
519299,PRIME INDUSTRIES LTD.,321.52
515037,MURUDESHWAR CERAMICS LTD.,320.84
542753,Seacoast Shipping Services Ltd,318.36
533608,RDB RASAYANS LTD.,317.36
517467,MARSONS LIMITED,316.4
539126,MEP Infrastructure Developers Ltd,316.26
524654,NATURAL CAPSULES LTD.,315.95
505141,SCOOTERS INDIA LTD.,315.39
500467,HARRISONS MALAYALAM LTD.,315.31
526519,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,314.91
531400,ALMONDZ GLOBAL SECURITIES LTD.,314.88
509051,INDIAN INFOTECH & SOFTWARE LTD.,314.82
513337,GUJARAT TOOLROOM LTD.,313.49
538890,M.K. Exim (India) Ltd,313.41
534615,NORTH EASTERN CARRYING CORPORATION LTD.,312.11
509470,Bombay Oxygen Investments Ltd,310.39
530163,KERALA AYURVEDA LTD.,308.77
503804,SHRI DINESH MILLS LTD.-$,308.56
532326,INTENSE TECHNOLOGIES LTD.-$,308.48
514036,LOYAL TEXTILE MILLS LTD.-$,308.23
522004,BATLIBOI LTD.-$,307.6
531041,COMPETENT AUTOMOBILES CO.LTD.,305.93
500356,SHREE RAMA NEWSPRINT LTD.,304.93
533287,ZEE LEARN LTD.,303.92
522017,FLUIDOMAT LTD.,302.99
514418,Mangalam Organics Limited,302.92
526169,MULTIBASE INDIA LTD.,302.88
543901,Robust Hotels Ltd,302.69
532011,POOJA ENTERTAINMENT AND FILMS LTD.,302.64
512381,Starteck Finance Ltd,302.27
532934,PPAP Automotive Limited,302.12
502015,ASI Industries Ltd,302.02
504092,INDOKEM LTD.,301.64
540901,Praxis Home Retail Ltd,301.02
531216,COMFORT INTECH LTD.-$,300.74
543251,Ravinder Heights Ltd,299.82
532160,Gujarat State Financial Corporation,299.6
543364,Markolines Pavement Technologies Ltd,299.51
533007,LGB FORGE LTD.,299.42
539574,Sunshine Capital Ltd,297.79
507912,LKP Finance Limited,297.62
533164,TEXMO PIPES & PRODUCTS LTD.,297.03
532893,VTM LTD.,297
543614,Tips Films Ltd,292.55
532886,SEL MANUFACTURING COMPANY LTD.,291.29
531771,Shraddha Prime Projects Ltd,291.19
543513,Uma Exports Ltd,290.73
513252,JAY USHIN LTD.,289.82
514450,MAHALAXMI RUBTECH LTD.,289.3
513511,PANCHMAHAL STEEL LTD.,289.23
540079,Sprayking Agro Equipment Ltd,288.87
539620,Kanoria Energy & Infrastructure Ltd,288.8
590057,Equippp Social Impact Technologies Ltd,288.67
538476,Capital Trade Links Ltd,288.25
538942,Mercantile Ventures Ltd,287.29
590025,GINNI FILAMENTS LTD.,286.84
523100,COSMO FERRITES LTD.-$,285.89
539407,Generic Engineering Construction and Projects Ltd,285.02
531253,INDIA GELATINE & CHEMICALS LTD.-$,284.61
543743,Sah Polymers Ltd,284.53
533227,ASIAN HOTELS (EAST) LTD.,283.76
508875,Nitin Castings Ltd,282.95
539399,Bella Casa Fashion & Retail Ltd,282.63
504786,INVESTMENT & PRECISION CASTINGS LTD.,281.93
531550,JHAVERI CREDITS & CAPITAL LTD.,280.83
538817,Captain Pipes Ltd,280.35
540735,IRIS Business Services Ltd,280.16
531373,THE BYKE HOSPITALITY LTD.,280.16
543268,DRC Systems India Ltd,279.28
526775,VALIANT COMMUNICATIONS LTD.-$,279.26
533252,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,279.2
507621,MILKFOOD LTD.,279.06
534674,Ducon Infratechnologies Ltd,278.92
543470,Softtech Engineers Ltd,278.02
531069,VIJAY SOLVEX LTD.,277.58
502958,LAKSHMI MILLS COMPANY LTD.-$,276.86
531548,SOMANY CERAMICS LTD.,275.95
509020,RUCHI INFRASTRUCTURE LTD.,275.63
532411,VISESH INFOTECNICS LTD.,275.53
519295,BAMBINO AGRO INDUSTRIES LTD.,275.5
533452,Delphi World Money Ltd,275.19
532894,INDOWIND ENERGY LTD.,274.24
506528,KELTECH ENERGIES LTD.,272.96
530245,ARYAMAN FINANCIAL SERVICES LTD.,272.07
526550,Country Club Hospitality & Holidays Ltd,271.35
532847,HILTON METAL FORGING LTD.,271.32
543636,Dc Infotech and Communication Ltd,270.9
543544,Jayant Infratech Ltd,270.82
543939,Kaka Industries Ltd,270.67
542233,Trejhara Solutions Ltd,270.29
532988,RANE ENGINE VALVE LTD.,269.52
511589,Avonmore Capital & Management Services Limited,268.68
590072,SUNDARAM BRAKE LININGS LTD.,267.87
500023,Asian Hotels (North) Limited,265.73
512149,AVANCE TECHNOLOGIES LTD.,265.58
541778,Deep Polymers Ltd,265.04
526981,Shri Bajrang Alliance Ltd,265.01
540738,Shreeji Translogistics Ltd,264.79
533285,RDB REALTY & INFRASTRUCTURE LTD.,264.7
539112,SAB Industries Ltd,264.66
531310,AVAILABLE FINANCE LTD.,264.43
543715,Indiabulls Enterprises Ltd,263.99
532951,GSS INFOTECH LTD.,263.45
519216,AJANTA SOYA LTD.,263.34
520021,OMAX AUTOS LTD.,262.93
538668,Naysaa Securities Ltd,261.99
536974,Captain Polyplast Ltd,258.54
543376,Samor Reality Ltd,254.45
539310,Thinkink Picturez Ltd,254
539331,Veto Switchgears and Cables Ltd,253.94
533506,INVENTURE GROWTH & SECURITIES LTD.,253.68
530185,Surat Trade and Mercantile Ltd,253.15
530589,PRIMA PLASTICS LTD.,252.67
533014,SICAGEN INDIA LTD.,252.51
542862,Shahlon Silk Industries Ltd,252.1
508941,PANASONIC CARBON INDIA CO.LTD.-$,250.94
532941,CORDS CABLE INDUSTRIES LTD.,250.61
517417,PATELS AIRTEMP (INDIA) LTD.,250.13
517530,Surana Telecom And Power Limited,250.07
526739,NARMADA GELATINES LTD.,248.28
513353,COCHIN MINERALS & RUTILE LTD.-$,248.25
540078,Mitsu Chem Plast Ltd,247.93
500354,RAJSHREE SUGARS & CHEMICALS LTD.,247.42
539314,Universal Autofoundry Ltd,245.77
523283,SUPERHOUSE LTD.,244.98
505693,La Tim Metal & Industries Ltd,244.94
511658,NETTLINX LTD.,244.76
526445,INDRAYANI BIOTECH LTD.,244.62
531173,SYSCHEM (INDIA) LTD.,243.92
532716,GILLANDERS ARBUTHNOT & CO.LTD.,243.2
530627,Vipul Organics Ltd,242.61
522251,CENLUB INDUSTRIES LTD.,242.47
532290,BLB LTD.,242.44
531726,PANCHSHEEL ORGANICS LTD.,241.88
533108,BHILWARA TECHNICAL TEXTILES LTD.,241.14
500890,MODI RUBBER LTD.,240.46
539046,Manaksia Coated Metals & Industries Ltd,240.25
509486,CAPRIHANS INDIA LTD.-$,240.09
511726,VIPUL LTD.,240.09
509048,LANCOR HOLDINGS LTD.,240.02
533941,THOMAS SCOTT (INDIA) LIMITED,238.96
539255,Star Delta Transformers Ltd,238.43
516003,Duroply Industries Ltd,238.16
539222,Growington Ventures India Ltd,236.82
533181,INTRASOFT TECHNOLOGIES LTD.,236.81
517393,VINTRON INFORMATICS LTD.,236.63
508670,NEELAMALAI AGRO INDUSTRIES LTD.,236.45
507779,KANPUR PLASTIPACK LTD.,236.35
533292,A2Z Infra Engineering Limited,235.65
543241,Veer Global Infraconstruction Ltd,235.53
533261,EROS INTERNATIONAL MEDIA LTD.,235.09
543239,G M Polyplast Ltd,234.2
538902,Dhunseri Tea & Industries Ltd,233.69
512131,Signet Industries Limited,232.67
509026,VJTF EDUSERVICES LTD.,232.16
532507,B.A.G.FILMS & MEDIA LTD.,232.16
523638,IP RINGS LTD.-$,231.78
514142,T T LTD.-$,230.57
511473,INDBANK MERCHANT BANKING SERVICES LTD.,230.46
544112,Jasch Gauging Technologies Ltd,230.16
543767,Bodhi Tree Multimedia Ltd,229.86
532339,COMPUCOM SOFTWARE LTD.-$,228.75
531592,Genpharmasec Ltd,228.69
531161,ABM KNOWLEDGEWARE LTD.,227.83
535693,BRAHMAPUTRA INFRASTRUCTURE LTD.,226.81
526397,ALPHAGEO (INDIA) LTD.-$,226.46
539045,Manaksia Aluminium Company Ltd,226.09
532604,S.A.L.STEEL LTD.,225.76
531556,CORAL INDIA FINANCE & HOUSING LTD.,225.65
500160,GTL LTD.,225.56
540954,The Indian Wood Products Company Ltd,225.25
532829,Lehar Footwears Ltd,225.21
531306,DHP INDIA LTD.,221.81
542057,BCPL Railway Infrastructure Ltd,221.76
506074,Arshiya Limited,221.58
539346,Sadbhav Infrastructure Project Ltd,221.2
511108,SHIVA TEXYARN LTD.,220.82
539040,Tirupati Tyres Ltd,220.77
540614,G G Engineering Ltd,220.75
522650,BEMCO HYDRAULICS LTD.,220.56
530741,OVOBEL FOODS LTD.,220.28
530677,SUPREME HOLDINGS & HOSPITALITY (INDIA) LTD.,219.57
531412,Radix Industries (India) Limited,219.48
505681,BIMETAL BEARINGS LTD.-$,218.77
532521,Palred Technologies Limited,218.53
526125,BN Holdings Ltd,217.76
541445,Waa Solar Ltd,217.44
544079,Digidrive Distributors Ltd,217.06
532878,ALPA LABORATORIES LTD.,217.01
532481,NOIDA TOLL BRIDGE COMPANY LTD.,216.92
514165,INDIAN ACRYLICS LTD.,215.84
531540,MARUTI INFRASTRUCTURE LTD.,215.81
543373,Shri Venkatesh Refineries Ltd,215.66
512161,Securekloud Technologies Ltd,215.43
532989,BAFNA PHARMACEUTICALS LTD.,215.27
524632,Shukra Pharmaceuticals Ltd,214.83
533343,LOVABLE LINGERIE LTD.,214.6
530315,HINDUSTAN TIN WORKS LTD.-$,213.92
517236,CALCOM VISION LTD.,213.82
524687,BASANT AGRO TECH (INDIA) LTD.-$,213.7
505850,MANGAL CREDIT AND FINCORP LTD.,212.26
532992,CHL LTD.,212.26
526717,HCP Plastene Bulkpack Ltd,212
507580,IVP LTD.,211.28
524598,AKSHARCHEM (INDIA) LTD.-$,210.67
513536,Gujarat Natural Resources Limited,209.86
538365,Incredible Industries Ltd,209.74
526747,PG FOILS LTD.,208.71
531489,CG-VAK SOFTWARE & EXPORTS LTD.,208.52
543616,Trident Lifeline Ltd,208.42
532771,JHS SVENDGAARD LABORATORIES LTD.,208.22
542231,Nila Spaces Ltd,207.58
504840,KAIRA CAN CO.LTD.,207.47
532801,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,206.71
543615,Silicon Rental Solutions Ltd,205.95
543937,Alphalogic Industries Ltd,205.47
532986,NIRAJ CEMENT STRUCTURALS LTD.,205.47
533400,Future Consumer Ltd,203.7
523384,MAHA RASHTRA APEX CORPORATION LTD.,203.12
541161,KBC Global Ltd,203.03
531260,Refex Renewables & Infrastructure Ltd,202.92
512165,Abans Enterprises Ltd,201.99
500083,CENTURY EXTRUSIONS LTD.,201.52
533161,Emmbi Industries Ltd,201.49
543464,Maruti Interior Products Ltd,201.43
531287,NATIONAL PLASTIC TECHNOLOGIES LTD.,201.28
532879,SIR SHADI LAL ENTERPRISES LTD.,201.23
538795,Shree Ajit Pulp And Paper Ltd,200.88
505690,BRADY & MORRIS ENGINEERING CO.LTD.,199.62
543991,Techknowgreen Solutions Ltd,199.04
514045,BSL LTD.,198.84
540686,Smruthi Organics Ltd,197.28
514428,HINDUSTAN ADHESIVES LTD.,197.18
541347,Parvati Sweetners and Power Ltd,197.17
543737,Aveer Foods Ltd,197.08
513693,KIC METALIKS LTD.,196.83
532994,ARCHIDPLY INDUSTRIES LTD.,196.72
513554,MAHAMAYA STEEL INDUSTRIES LTD.,196.14
534732,Caspian Corporate Services Ltd,196.06
542694,Parshva Enterprises Ltd,195.97
532357,MUKTA ARTS LTD.,195.81
532651,SPL INDUSTRIES LTD.,195.69
530393,DB (INTERNATIONAL) STOCK BROKERS LTD.,195.37
531175,BLS INFOTECH LTD.,194.34
539979,Digjam Ltd,194
524824,BAL PHARMA LTD.,193.92
531273,RADHE DEVELOPERS (INDIA) LTD.,192.88
538732,Vibrant Global Capital Ltd,192.58
530313,Kimia Biosciences Ltd,192.47
543346,Aashka Hospitals Ltd,192.3
514175,VARDHMAN POLYTEX LTD.,192.18
532759,Atlantaa Ltd,191.53
542020,AKI India Ltd,190.75
536493,JK Agri Genetics Ltd,190.6
532351,AKSH OPTIFIBRE LTD.,189.87
523309,SHRI GANG INDUSTRIES AND ALLIED PRODUCTS LTD.,189.61
505688,BHARAT GEARS LTD.,189.48
500159,Metroglobal Limited,188.53
540709,Reliance Home Finance Ltd,188.5
544074,Shri Balaji Valve Components Ltd,188.29
505299,KPT Industries Ltd,188.05
542367,Xelpmoc Design and Tech Ltd,187.76
532384,TYCHE INDUSTRIES LTD.,187.37
535667,INDIA FINSEC LTD.,187.19
511505,CAPITAL TRUST LTD.,186.68
543236,Atam Valves Ltd,185.91
539447,Beardsell Ltd,185.12
537536,Denis Chem Lab Ltd,184.84
543997,Organic Recycling Systems Ltd,184.67
532656,FACOR ALLOYS LTD.,183.81
539195,POCL Enterprises Ltd,183.73
540615,7NR Retail Ltd,183.72
511200,MUNOTH CAPITAL MARKET LTD.,183.28
514138,SURYALATA SPINNING MILLS LTD.-$,182.97
532102,SBEC SUGAR LTD.,182.75
532773,GLOBAL VECTRA HELICORP LTD.,182.21
532637,MANGALAM DRUGS & ORGANICS LTD.,182.18
500231,UMANG DAIRIES LTD.,181.55
544082,New Swan Multitech Ltd,181.32
500313,OIL COUNTRY TUBULAR LTD.,181.19
500319,INDIAN SUCROSE LTD.,181.19
511018,Milgrey Finance & Investments Ltd,180.95
517449,MAGNA ELECTRO CASTINGS LTD.-$,180.71
526654,THAKKERS DEVELOPERS LTD.,180.45
526117,SHERVANI INDUSTRIAL SYNDICATE LTD.,180.08
507645,POLSON LTD.,180.01
543229,Samrat Forgings Ltd,179.98
524828,BDH INDUSTRIES LTD.,179.97
544047,Siyaram Recycling Industries Ltd,179.89
500234,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,179.77
590056,SALONA COTSPIN LTD.,179.21
535566,KIFS FINANCIAL SERVICES LTD.,179.04
538706,Ultracab (India) Ltd,179.01
543916,Hemant Surgical Industries Ltd,177.58
543943,Asarfi Hospital Ltd,177.1
514030,DEEPAK SPINNERS LTD.-$,176.75
544035,Swashthik Plascon Ltd,176.08
532904,SUPREME INFRASTRUCTURE INDIA LTD.,176.03
535621,S V GLOBAL MILL LTD.,175.82
541144,Active Clothing Co Ltd,175.21
539398,Vishal Bearings Ltd,174.6
540679,SMS Lifesciences India Ltd,174.44
538896,Kanchi Karpooram Ltd,173.78
526025,Globus Constructors & Developers Limited,173.06
532419,Smartlink Holdings Ltd,172.87
533177,IL&FS Transportation Networks Ltd,172.7
539196,Amba Enterprises Ltd,171.49
538943,Sonal Mercantile Ltd,171.39
500220,JASCH INDUSTRIES LTD.,170.09
543208,Regis Industries Ltd,170
542580,Aartech Solonics Ltd,169.87
543828,Sudarshan Pharma Industries Ltd,169.66
513548,SHARDA ISPAT LTD.,169.06
531746,PRAJAY ENGINEERS SYNDICATE LTD.,168.89
531215,RTS POWER CORPORATION LTD.,168.75
523011,WEIZMANN LTD.,168.74
540652,Captain Technocast Ltd,168.47
524444,Evexia Lifecare Ltd,168.1
532806,AI CHAMPDANY INDUSTRIES LTD.,168.04
531688,Prithvi Exchange (India) Ltd,168
539479,GTV Engineering Ltd,167.32
540796,Ratnabhumi Developers Ltd,167.14
522091,UNITED VAN DER HORST LTD.,167.12
543543,B-Right Realestate Ltd,167
532869,TARMAT LTD.,166.91
543645,Hindprakash Industries Ltd,166.47
516108,SOUTH INDIA PAPER MILLS LTD.,166.05
520075,SAMKRG PISTONS & RINGS LTD.-$,165.82
539227,Loyal Equipments Ltd,165.75
531569,SANJIVANI PARANTERAL LTD.,165.47
543375,Promax Power Ltd,165.13
540192,LKP Securities Ltd,164.7
502820,DCM LTD.,164.64
540332,Tanvi Foods (India) Ltd,164.49
509692,INDIAN CARD CLOTHING CO.LTD.,164.15
504908,Duncan Engineering Ltd-$,163.68
526492,Rishiroop Ltd,163.2
530585,SWASTIKA INVESTMART LTD.,162.77
512634,SAVERA INDUSTRIES LTD.,162.76
526381,PATEL INTEGRATED LOGISTICS LTD.-$,162.69
519455,NARBADA GEMS AND JEWELLERY LTD.,162.53
500343,AMJ Land Holdings Ltd,162.52
512608,BHANDARI HOSIERY EXPORTS LTD.,162.29
539963,Zeal Aqua Ltd,162.12
522165,INDSIL HYDRO POWER AND MANGANESE LTD.-$,161.91
504903,RATHI STEEL & POWER LTD.-$,161.83
531237,DHRUVA CAPITAL SERVICES LTD.,160.99
534060,PMC Fincorp Limited,160.75
524518,KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,160.56
532373,WEP SOLUTIONS LTD.,160.45
530077,FRESHTROP FRUITS LTD.,160.45
512099,Eyantra Ventures Ltd,160.43
538451,Worth Investment & Trading Co Ltd,160.05
503162,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,159.85
532376,MRO-TEK Realty Ltd,159.4
590075,LAMBODHARA TEXTILES LTD.-$,159.29
526853,BILCARE LTD.-$,159.17
512559,KOHINOOR FOODS LTD.,159.15
543193,DJ Mediaprint & Logistics Ltd,159.01
533239,PRAKASH STEELAGE LTD.,158.9
530525,SHEETAL DIAMONDS LTD.,158.75
533170,Tamboli Industries Ltd,158.67
511116,Quadrant Televentures Limited-$,157.96
533298,Surana Solar Limited,157.71
526899,Himalaya Food International Ltd,156.2
517477,ELNET TECHNOLOGIES LTD.-$,155.84
526773,PRESSURE SENSITIVE SYSTEMS (INDIA) LTD.,155.34
500058,BIHAR SPONGE IRON LTD.,155.33
501343,MOTOR & GENERAL FINANCE LTD.,154.95
543874,Maiden Forgings Ltd,154.91
540702,Lasa Supergenerics Ltd,154.76
533275,Shah Metacorp Ltd,154.64
523537,APM INDUSTRIES LTD.-$,154.2
503663,Tilak Ventures Ltd,153.99
543281,Suvidhaa Infoserve Ltd,153.93
530017,STANDARD INDUSTRIES LTD.,153.49
530449,RUNGTA IRRIGATION LTD.,153.36
513496,Sizemasters Technology Ltd,152.6
543622,Steelman Telecom Ltd,151.72
502587,Nath Industries Ltd,150.73
543976,Shradha AI Technologies Ltd,150.7
524663,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPORATION LTD.-$,150.35
513509,KALYANI FORGE LTD.,149.96
539219,Mauria Udyog Ltd,149.72
501391,W.H.BRADY & CO.LTD.,149.11
539773,Advik Capital Ltd,149
532998,Lotus Eye Hospital And Institute Ltd,148.84
521200,SURYALAKSHMI COTTON MILLS LTD.,148.83
514470,WINSOME TEXTILE INDUSTRIES LTD.-$,148.63
539391,Acme Resources Ltd,148.59
504646,BHAGWATI AUTOCAST LTD.,148.36
540590,Riddhi Corporate Services Ltd,147.92
539198,Capfin India Ltd,147.66
533166,SUNDARAM MULTI PAP LTD.,147.38
517273,S&S POWER SWITCHGEAR LTD.,147.25
513629,TULSYAN NEC LTD.-$,146.69
532057,ABHINAV CAPITAL SERVICES LTD.,146.56
513361,INDIA STEEL WORKS LTD.,146.49
517494,Accel Ltd,146.41
541206,Orissa Bengal Carrier Ltd,145.98
526723,NTC INDUSTRIES LTD.,145.6
532362,NAGPUR POWER & INDUSTRIES LTD.,145.1
540824,Astron Paper & Board Mill Ltd,144.89
531813,GANGA PAPERS INDIA LTD.,144.68
533012,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,144.47
539598,Credent Global Finance Ltd,144.45
539927,Likhami Consulting Ltd,144.42
524202,LACTOSE (INDIA) LTD.,143.89
514300,PIONEER EMBROIDERIES LTD.-$,143.57
513436,SHAH ALLOYS LTD.,143.51
543805,Resgen Ltd,143.11
530723,ASIT C.MEHTA FINANCIAL SERVICES LTD.,142.7
544001,Sunita Tools Ltd,142.26
532916,BARAK VALLEY CEMENTS LTD.,141.82
532334,HB ESTATE DEVELOPERS LTD.,141.59
542866,Colab Cloud Platforms Ltd,141.32
544083,Shree Marutinandan Tubes Ltd,140.79
537069,Arnold Holdings Ltd,140.69
531842,LAHOTI OVERSEAS LTD.-$,140.66
543453,Alkosign Ltd,140.66
541152,Goyal Aluminiums Ltd,140.59
532767,GAYATRI PROJECTS LTD.,140.59
543941,Ahasolar Technologies Ltd,139.89
533056,VEDAVAAG SYSTEMS LTD.,139.7
522294,T & I GLOBAL LTD.,139.41
531888,REXNORD ELECTRONICS & CONTROLS LTD.,139.39
537839,Phoenix Township Ltd,138.36
507498,PICCADILY SUGAR & ALLIED INDUSTRIES LTD.,138.09
523752,Trans India House Impex Ltd,138.08
509472,CRAVATEX LTD.,137.99
539742,Simbhaoli Sugars Ltd,137.71
521220,DAMODAR INDUSTRIES LTD.-$,137.42
530615,GARG FURNACE LTD.,137.06
524506,CORAL LABORATORIES LTD.,136.65
508136,B & A LTD.,136.51
539875,RSD Finance Ltd,136.29
543512,Avro India Ltd,136.18
532070,Sumuka Agro Industries Ltd,136.17
523248,MACHINO PLASTICS LTD.-$,136.08
519383,ANIK INDUSTRIES LTD.,135.19
501848,GLOBAL OFFSHORE SERVICES LTD.-$,135.04
530621,Akar Auto Industries Ltd,134.69
533540,TREE HOUSE EDUCATION & ACCESSORIES LTD.,134.55
543515,Sunrise Efficient Marketing Ltd,134.5
532410,TRANSCORP INTERNATIONAL LTD.,134.21
539562,Aarnav Fashions Ltd,133.94
530331,PREMCO GLOBAL LTD.-$,133.84
534733,Aerpace Industries Ltd,133.67
542685,Digicontent Ltd,133.6
523483,PACIFIC INDUSTRIES LTD.,133.51
540648,Palash Securities Ltd,132.79
542013,Dolfin Rubbers Ltd,132.14
507785,TAINWALA CHEMICALS & PLASTICS (INDIA) LTD.,132.03
539353,Sal Automotive Ltd,131.85
532324,CINEVISTA LTD.,131.53
524174,KESAR PETROPRODUCTS LTD.,131.48
532262,TCI INDUSTRIES LTD.,131.29
509009,AuSom Enterprise Limited,131.22
541302,Dhruv Consultancy Services Ltd,131.22
519397,SHARAT INDUSTRIES LTD.,131.04
533048,Teamo Productions HQ Ltd,130.91
523672,FLEX FOODS LTD.-$,130.85
540143,Sagarsoft (India) Ltd,130.53
532828,AMD INDUSTRIES LTD.,130.14
505302,LAKSHMI AUTOMATIC LOOM WORKS LTD.,130.04
512597,Keynote Financial Services Ltd,129.38
540647,Ganges Securities Ltd,129.3
531109,ISHAN DYES & CHEMICALS LTD.,129.25
505827,SNL BEARINGS LTD.,129.17
532183,GAYATRI SUGARS LTD.,128.72
505216,ALFRED HERBERT (INDIA) LTD.,128.24
500322,PANYAM CEMENTS & MINERAL INDUSTRIES LTD.,128.18
532159,Trescon Ltd,127.65
519457,VIRAT CRANE INDUSTRIES LTD.,127.24
524412,AAREY DRUGS & PHARMACEUTICALS LTD.,127
517429,Athena Global Technologies Ltd-$,126.91
533576,VASWANI INDUSTRIES LTD.,126.75
506530,KEMP & COMPANY LTD.,126.28
524136,PEE CEE COSMA SOPE LTD.,126.21
530545,COSCO (INDIA) LTD.-$,125.37
533029,ALKALI METALS LTD.,125.24
505712,Him Teknoforge Ltd,125.23
514402,Eco Hotels And Resorts Ltd,124.98
526211,SURAJ INDUSTRIES LTD.,124.86
523842,Super Tannery Limited,124.6
526971,DHOOT INDUSTRIAL FINANCE LTD.,123.67
539277,Alstone Textiles (India) Ltd,123.66
531845,Zenith Steel Pipes & Industries Ltd-$,123.21
544059,Shanti Spintex Ltd,122.98
517258,PRECISION ELECTRONICS LTD.,122.79
530175,ODYSSEY TECHNOLOGIES LTD.-$,122.63
523676,GOLKUNDA DIAMONDS & JEWELLERY LTD.,122.32
532053,WALLFORT FINANCIAL SERVICES LTD.,122.01
540097,Visco Trade Associates Ltd,121.97
512493,GARNET INTERNATIONAL LTD.,121.91
538546,Bansal Roofing Products Ltd,121.56
524582,TIRUPATI STARCH & CHEMICALS LTD.,120.97
500028,ATV PROJECTS INDIA LTD.,120.9
507474,KOTHARI FERMENTATION & BIOCHEM LTD.,120.9
533001,SOMI CONVEYOR BELTINGS LTD.,120.56
526027,CUBEX TUBINGS LTD.,120.19
531080,SHRI KRISHNA DEVCON LTD.,120.12
506734,MYSORE PETRO CHEMICALS LTD.-$,119.69
543671,AAA Technologies Ltd,119.29
526193,ROYAL CUSHION VINYL PRODUCTS LTD.-$,119.21
519477,CIAN Agro Industries & Infrastructure Ltd,119.19
513566,NOVA IRON & STEEL LTD.,118.43
543911,Atal Realtech Ltd,118.42
514197,S&T CORPORATION LTD.,118.06
531802,PRERNA INFRABUILD LTD.,117.85
521097,AMARJOTHI SPINNING MILLS LTD.,117.72
534063,FUTURISTIC SOLUTIONS LTD.,117.59
532212,ARCHIES LTD.,117.52
506605,POLYCHEM LTD.,117.3
540728,Sayaji Industries Ltd,116.92
524218,RESONANCE SPECIALTIES LTD.-$,116.83
507180,KESAR ENTERPRISES LTD.-$,116.52
532123,BSEL Algo Ltd,116.24
590103,Nippon India ETF Nifty 50 BeES,116.05
537326,Chemtech Industrial Valves Ltd,116
507598,Kovilpatti Lakshmi Roller Flour Mills Ltd,115.76
544091,Qualitek Labs Ltd,115.74
544121,Rudra Gas Enterprise Ltd,115.52
535719,Quest Softech (India) Ltd,115.52
533638,Flexituff Ventures International Ltd,115.33
526137,SHETRON LTD.,115.24
524396,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,114.83
511571,SOM DATT FINANCE CORPORATION LTD.,114.79
538964,Mercury Laboratories Ltd,114.59
507828,Ansal Housing Ltd-$,114.55
530125,SAMRAT PHARMACHEM LTD.-$,114.49
